trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
78,508534.0,1004.0,True,False,28,kalastaa,fish,hard,0.3,Hint,1
79,513650.0,604.0,True,False,30,vasikanliha,veal,hard,0.3,Hint,1
80,519104.0,1835.0,True,False,19,kello,clock,easy,0.3,Hint,1
81,526406.0,960.0,True,False,43,suuttunut,angry,hard,0.47343749999999984,Hint,1
82,529706.0,1116.0,True,False,19,kello,clock,easy,0.3,Hint,1
83,533144.0,2385.0,True,False,23,ylpeä,proud,easy,0.343359375,Hint,1
84,537816.0,2219.0,True,False,8,olut,beer,easy,0.3,Hint,1
85,543540.0,1475.0,True,False,21,pilvi,cloud,easy,0.3,Hint,1
86,554758.0,8483.0,False,False,8,olut,beer,easy,0.3,Hint,1
87,563855.0,1059.0,True,True,8,olut,beer,easy,0.29960937499999996,Hint,1
88,567189.0,6737.0,False,False,21,pilvi,cloud,easy,0.3,Hint,1
89,574235.0,8314.0,True,True,21,pilvi,cloud,easy,0.349609375,Hint,1
90,584621.0,4151.0,True,False,28,kalastaa,fish,hard,0.349609375,Hint,1
91,592461.0,inf,False,False,30,vasikanliha,veal,hard,0.349609375,Hint,1
92,597035.0,1034.0,True,False,19,kello,clock,easy,0.250390625,Hint,1
93,601190.0,1165.0,True,False,43,suuttunut,angry,hard,0.4238281249999999,Hint,1
94,604977.0,1149.0,True,False,47,päivänkakkara,daisy,hard,0.3769531249999998,Hint,1
95,608412.0,1403.0,True,False,9,lumi,snow,easy,0.3550781249999999,Hint,1
96,612930.0,2473.0,True,False,29,sianliha,pork,hard,0.41171875,Hint,1
97,617799.0,1091.0,True,False,45,seitsemän,seven,hard,0.250390625,Hint,1
98,621311.0,10756.0,False,False,3,ruma,ugly,easy,0.349609375,Hint,1

1,697015.0,5895.0,True,False,48,hiekkaranta,beach,hard,0.3,No Hint,2
2,706935.0,842.0,True,False,48,hiekkaranta,beach,hard,0.3,No Hint,2
3,710134.0,2376.0,True,False,1,käsi,hand,easy,0.3,No Hint,2
4,716615.0,718.0,True,False,1,käsi,hand,easy,0.3,No Hint,2
5,719387.0,2762.0,True,False,24,lapsi,child,easy,0.3,No Hint,2
6,724736.0,3742.0,True,False,18,kolme,three,easy,0.3,No Hint,2
7,732688.0,2323.0,True,False,24,lapsi,child,easy,0.3,No Hint,2
8,737517.0,2832.0,True,False,18,kolme,three,easy,0.3,No Hint,2
9,742702.0,4524.0,True,False,38,kateellisuus,envy,hard,0.3,No Hint,2
10,749841.0,2789.0,True,False,35,kantapää,heel,hard,0.3,No Hint,2
11,757000.0,1558.0,True,False,38,kateellisuus,envy,hard,0.3,No Hint,2
12,761152.0,6390.0,False,False,35,kantapää,heel,hard,0.3,No Hint,2
13,769039.0,1967.0,True,False,48,hiekkaranta,beach,hard,0.250390625,No Hint,2
14,773105.0,1273.0,True,False,1,käsi,hand,easy,0.250390625,No Hint,2
15,776318.0,3266.0,True,False,5,neljä,four,easy,0.3,No Hint,2
16,781722.0,1366.0,True,False,24,lapsi,child,easy,0.250390625,No Hint,2
17,785345.0,1074.0,True,False,5,neljä,four,easy,0.3,No Hint,2
18,788451.0,994.0,True,False,18,kolme,three,easy,0.250390625,No Hint,2
19,794169.0,3410.0,True,False,26,kiireinen,busy,hard,0.3,No Hint,2
20,801983.0,3524.0,True,False,4,vuosi,year,easy,0.3,No Hint,2
21,808137.0,486.0,True,False,26,kiireinen,busy,hard,0.3,No Hint,2
22,811001.0,687.0,True,False,4,vuosi,year,easy,0.3,No Hint,2
23,813708.0,3812.0,False,False,38,kateellisuus,envy,hard,0.349609375,No Hint,2
24,819686.0,608.0,True,False,35,kantapää,heel,hard,0.250390625,No Hint,2
25,822478.0,2349.0,True,False,32,vesisade,rain,hard,0.3,No Hint,2
26,828358.0,3994.0,True,False,40,sateinen,rainy,hard,0.3,No Hint,2
27,834690.0,2003.0,True,False,32,vesisade,rain,hard,0.3,No Hint,2
28,840453.0,5693.0,True,False,40,sateinen,rainy,hard,0.3,No Hint,2
29,850700.0,3507.0,True,False,5,neljä,four,easy,0.349609375,No Hint,2
30,856762.0,1771.0,True,False,38,kateellisuus,envy,hard,0.30000000000000004,No Hint,2
31,861842.0,6549.0,False,False,4,vuosi,year,easy,0.349609375,No Hint,2
32,869889.0,3370.0,False,False,26,kiireinen,busy,hard,0.349609375,No Hint,2
33,875935.0,4201.0,True,False,25,rauhoittaa,calm,hard,0.3,No Hint,2
34,884158.0,1792.0,True,False,32,vesisade,rain,hard,0.250390625,No Hint,2
35,888071.0,3904.0,False,False,25,rauhoittaa,calm,hard,0.3,No Hint,2
36,893470.0,inf,True,False,5,neljä,four,easy,0.38203125000000004,No Hint,2
37,897586.0,1907.0,True,False,40,sateinen,rainy,hard,0.250390625,No Hint,2
38,904114.0,2436.0,True,False,4,vuosi,year,easy,0.36250000000000004,No Hint,2
39,908477.0,3863.0,True,False,46,kahdeksan,eight,hard,0.3,No Hint,2
40,919755.0,3513.0,False,False,26,kiireinen,busy,hard,0.39921874999999996,No Hint,2
41,925546.0,1738.0,False,False,46,kahdeksan,eight,hard,0.3,No Hint,2
42,930619.0,2452.0,True,False,31,yhdeksän,nine,hard,0.3,No Hint,2
43,936245.0,1574.0,True,False,5,neljä,four,easy,0.380859375,No Hint,2
44,940576.0,1509.0,False,False,31,yhdeksän,nine,hard,0.3,No Hint,2
45,944162.0,3257.0,True,False,25,rauhoittaa,calm,hard,0.349609375,No Hint,2
46,949849.0,17835.0,False,False,26,kiireinen,busy,hard,0.42460937499999996,No Hint,2
47,969859.0,1057.0,True,False,4,vuosi,year,easy,0.3558593750000001,No Hint,2
48,973530.0,3621.0,True,False,39,väsynyt,tired,hard,0.3,No Hint,2
49,979677.0,5223.0,True,False,46,kahdeksan,eight,hard,0.349609375,No Hint,2
50,986994.0,2699.0,True,False,39,väsynyt,tired,hard,0.3,No Hint,2
51,991830.0,1635.0,True,False,26,kiireinen,busy,hard,0.4125,No Hint,2
52,995466.0,2698.0,True,False,25,rauhoittaa,calm,hard,0.37734375,No Hint,2
53,1000326.0,2950.0,True,False,31,yhdeksän,nine,hard,0.345703125,No Hint,2
54,1005454.0,1670.0,True,False,14,kova,hard,easy,0.3,No Hint,2
55,1009840.0,2954.0,True,False,22,lyhyt,short,easy,0.3,No Hint,2
56,1015931.0,1736.0,True,False,14,kova,hard,easy,0.3,No Hint,2
57,1021676.0,742.0,True,False,22,lyhyt,short,easy,0.3,No Hint,2
58,1026063.0,2382.0,True,False,5,neljä,four,easy,0.375,No Hint,2
59,1030552.0,1789.0,False,False,46,kahdeksan,eight,hard,0.39921874999999996,No Hint,2
60,1034547.0,2578.0,True,False,20,paita,shirt,easy,0.3,No Hint,2
61,1039424.0,3232.0,True,False,39,väsynyt,tired,hard,0.349609375,No Hint,2
62,1045466.0,1589.0,True,False,20,paita,shirt,easy,0.3,No Hint,2
63,1049191.0,982.0,True,False,25,rauhoittaa,calm,hard,0.37226562500000004,No Hint,2
64,1052266.0,1998.0,True,False,31,yhdeksän,nine,hard,0.34453124999999996,No Hint,2
65,1057281.0,1875.0,True,False,7,hyvä,good,easy,0.3,No Hint,2
66,1061912.0,2430.0,True,False,46,kahdeksan,eight,hard,0.42460937499999996,No Hint,2
67,1066324.0,5647.0,False,False,7,hyvä,good,easy,0.3,No Hint,2
68,1073468.0,inf,True,False,14,kova,hard,easy,0.349609375,No Hint,2
69,1079328.0,3300.0,True,False,26,kiireinen,busy,hard,0.45585937499999996,No Hint,2
70,1084702.0,1193.0,True,False,22,lyhyt,short,easy,0.250390625,No Hint,2
71,1089936.0,1966.0,True,False,39,väsynyt,tired,hard,0.3375,No Hint,2
72,1093945.0,4372.0,False,False,1,käsi,hand,easy,0.29999999999999993,No Hint,2
73,1100477.0,inf,False,False,20,paita,shirt,easy,0.349609375,No Hint,2
74,1112348.0,2157.0,True,False,46,kahdeksan,eight,hard,0.421875,No Hint,2
75,1116597.0,2713.0,True,False,26,kiireinen,busy,hard,0.46796874999999993,No Hint,2
76,1121362.0,7424.0,True,False,4,vuosi,year,easy,0.40546875000000004,No Hint,2
77,1130642.0,1396.0,True,False,7,hyvä,good,easy,0.250390625,No Hint,2
78,1133959.0,974.0,True,False,14,kova,hard,easy,0.30000000000000004,No Hint,2
79,1137027.0,4669.0,False,False,38,kateellisuus,envy,hard,0.349609375,No Hint,2
80,1143809.0,1451.0,True,False,48,hiekkaranta,beach,hard,0.20078125,No Hint,2
81,1147525.0,987.0,True,False,20,paita,shirt,easy,0.30000000000000004,No Hint,2
82,1151037.0,4719.0,True,False,24,lapsi,child,easy,0.29999999999999993,No Hint,2
83,1157830.0,2361.0,True,False,26,kiireinen,busy,hard,0.46757812499999996,No Hint,2
84,1164445.0,1071.0,True,False,4,vuosi,year,easy,0.358984375,No Hint,2
85,1167387.0,1331.0,True,False,25,rauhoittaa,calm,hard,0.37109375,No Hint,2
86,1170903.0,1964.0,True,False,31,yhdeksän,nine,hard,0.294921875,No Hint,2
87,1175027.0,3216.0,True,False,5,neljä,four,easy,0.38164062499999996,No Hint,2
88,1180141.0,2557.0,True,False,46,kahdeksan,eight,hard,0.422265625,No Hint,2
89,1184695.0,4189.0,False,False,18,kolme,three,easy,0.29999999999999993,No Hint,2
90,1190382.0,3854.0,False,False,35,kantapää,heel,hard,0.29999999999999993,No Hint,2
91,1195734.0,1227.0,True,False,38,kateellisuus,envy,hard,0.34921875,No Hint,2
92,1199626.0,1967.0,False,False,1,käsi,hand,easy,0.324609375,No Hint,2
93,1204841.0,1324.0,True,False,39,väsynyt,tired,hard,0.29414062500000004,No Hint,2
94,1208665.0,5841.0,True,False,26,kiireinen,busy,hard,0.46953124999999996,No Hint,2
95,1216514.0,2191.0,True,False,32,vesisade,rain,hard,0.22187499999999996,No Hint,2
96,1220736.0,1913.0,True,False,6,viisi,five,easy,0.3,No Hint,2
97,1224983.0,inf,True,False,40,sateinen,rainy,hard,0.29999999999999993,No Hint,2
98,1233623.0,2057.0,True,False,6,viisi,five,easy,0.3,No Hint,2
99,1237897.0,1482.0,True,False,13,pitkä,tall,easy,0.3,No Hint,2
100,1241742.0,2126.0,True,False,24,lapsi,child,easy,0.2753906249999999,No Hint,2
101,1247174.0,3985.0,False,False,13,pitkä,tall,easy,0.3,No Hint,2
102,1253098.0,1793.0,True,False,46,kahdeksan,eight,hard,0.41015625,No Hint,2
103,1256869.0,1357.0,True,False,11,kaula,neck,easy,0.3,No Hint,2
104,1261372.0,4132.0,True,False,37,hienostelija,snob,hard,0.3,No Hint,2
105,1269184.0,2072.0,True,False,11,kaula,neck,easy,0.3,No Hint,2
106,1273342.0,539.0,True,False,37,hienostelija,snob,hard,0.3,No Hint,2
107,1275823.0,2072.0,True,False,26,kiireinen,busy,hard,0.469140625,No Hint,2
108,1279935.0,3203.0,True,False,18,kolme,three,easy,0.32539062499999993,No Hint,2
109,1285125.0,1123.0,True,False,5,neljä,four,easy,0.37031249999999993,No Hint,2
110,1288534.0,914.0,True,False,6,viisi,five,easy,0.250390625,No Hint,2
111,1291528.0,1037.0,True,False,25,rauhoittaa,calm,hard,0.32148437500000004,No Hint,2

