trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
77,565656.0,2125.0,True,False,25,rauhoittaa,calm,hard,0.3,Hint,1
78,570203.0,1908.0,True,False,21,pilvi,cloud,easy,0.5335937499999999,Hint,1
79,574755.0,1209.0,True,False,25,rauhoittaa,calm,hard,0.3,Hint,1
80,578566.0,1186.0,True,False,15,talo,house,easy,0.473046875,Hint,1
81,582092.0,2812.0,True,False,38,kateellisuus,envy,hard,0.324609375,Hint,1
82,588469.0,1813.0,True,False,7,hyvä,good,easy,0.36835937499999993,Hint,1
83,592518.0,3789.0,True,False,34,maljakko,vase,hard,0.484765625,Hint,1
84,598973.0,6249.0,False,False,24,lapsi,child,easy,0.29999999999999993,Hint,1
85,605319.0,6411.0,False,True,24,lapsi,child,easy,0.3238281249999999,Hint,1
86,620378.0,1661.0,True,False,17,vesi,water,easy,0.39335937500000007,Hint,1
87,625063.0,1535.0,True,False,21,pilvi,cloud,easy,0.5324218749999998,Hint,1
88,629052.0,2809.0,True,False,25,rauhoittaa,calm,hard,0.33710937499999993,Hint,1
89,634374.0,3780.0,True,False,34,maljakko,vase,hard,0.534375,Hint,1
90,640676.0,1136.0,True,False,15,talo,house,easy,0.4234375,Hint,1
91,644290.0,9696.0,False,False,26,kiireinen,busy,hard,0.415625,Hint,1
92,654077.0,1769.0,True,True,26,kiireinen,busy,hard,0.417578125,Hint,1
93,658215.0,2610.0,True,False,34,maljakko,vase,hard,0.547265625,Hint,1
94,663918.0,inf,False,False,22,lyhyt,short,easy,0.29999999999999993,Hint,1
95,670268.0,6125.0,False,True,22,lyhyt,short,easy,0.3121093749999999,Hint,1
96,677878.0,2035.0,True,False,38,kateellisuus,envy,hard,0.275,Hint,1
97,682273.0,1446.0,True,False,34,maljakko,vase,hard,0.546875,Hint,1
98,687293.0,3977.0,True,False,21,pilvi,cloud,easy,0.5374999999999998,Hint,1
99,693720.0,1677.0,True,False,10,kenkä,shoe,easy,0.20078125,Hint,1
100,697461.0,1197.0,True,False,2,pää,head,easy,0.22539062500000004,Hint,1
101,700832.0,2037.0,True,False,25,rauhoittaa,calm,hard,0.2875,Hint,1
102,705015.0,3029.0,True,False,23,ylpeä,proud,easy,0.374609375,Hint,1
103,710589.0,3756.0,True,False,34,maljakko,vase,hard,0.570703125,Hint,1
104,716736.0,1991.0,True,False,7,hyvä,good,easy,0.36796874999999996,Hint,1

1,788490.0,1919.0,True,False,42,aurinkoinen,sunny,hard,0.3,No Hint,2
2,795655.0,1472.0,True,False,42,aurinkoinen,sunny,hard,0.3,No Hint,2
3,800185.0,2089.0,True,False,20,paita,shirt,easy,0.3,No Hint,2
4,805088.0,1368.0,True,False,20,paita,shirt,easy,0.3,No Hint,2
5,808892.0,1375.0,True,False,18,kolme,three,easy,0.3,No Hint,2
6,812798.0,1387.0,True,False,6,viisi,five,easy,0.3,No Hint,2
7,816405.0,1644.0,True,False,18,kolme,three,easy,0.3,No Hint,2
8,820694.0,1068.0,True,False,6,viisi,five,easy,0.3,No Hint,2
9,824002.0,1493.0,True,False,16,pieni,small,easy,0.3,No Hint,2
10,828451.0,1436.0,True,False,19,kello,clock,easy,0.3,No Hint,2
11,832263.0,1208.0,True,False,16,pieni,small,easy,0.3,No Hint,2
12,835788.0,inf,True,False,19,kello,clock,easy,0.3,No Hint,2
13,840634.0,1663.0,True,False,42,aurinkoinen,sunny,hard,0.250390625,No Hint,2
14,844817.0,1603.0,True,False,31,yhdeksän,nine,hard,0.3,No Hint,2
15,849059.0,1659.0,True,False,20,paita,shirt,easy,0.250390625,No Hint,2
16,859073.0,1562.0,True,False,31,yhdeksän,nine,hard,0.3,No Hint,2
17,862745.0,9103.0,True,False,18,kolme,three,easy,0.349609375,No Hint,2
18,876344.0,3129.0,False,False,6,viisi,five,easy,0.349609375,No Hint,2
19,881409.0,1943.0,True,False,16,pieni,small,easy,0.250390625,No Hint,2
20,886176.0,8037.0,False,False,19,kello,clock,easy,0.349609375,No Hint,2
21,895682.0,1467.0,True,False,45,seitsemän,seven,hard,0.3,No Hint,2
22,899623.0,3471.0,True,False,47,päivänkakkara,daisy,hard,0.3,No Hint,2
23,906587.0,1431.0,False,False,45,seitsemän,seven,hard,0.3,No Hint,2
24,910119.0,1392.0,True,False,47,päivänkakkara,daisy,hard,0.3,No Hint,2
25,914316.0,inf,False,False,18,kolme,three,easy,0.39921874999999996,No Hint,2
26,922239.0,4889.0,True,False,31,yhdeksän,nine,hard,0.349609375,No Hint,2
27,929269.0,6098.0,True,False,6,viisi,five,easy,0.39921874999999996,No Hint,2
28,937912.0,inf,True,False,19,kello,clock,easy,0.39921874999999996,No Hint,2
29,943159.0,3963.0,True,False,18,kolme,three,easy,0.4488281249999999,No Hint,2
30,949536.0,2375.0,True,False,12,vaimo,wife,easy,0.3,No Hint,2
