trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
77,430558.0,1253.0,False,False,16,pieni,small,easy,0.361328125,No Hint,1
78,435293.0,2743.0,True,False,45,seitsemän,seven,hard,0.30585937500000004,No Hint,1
79,440582.0,1720.0,False,False,25,rauhoittaa,calm,hard,0.39921874999999996,No Hint,1
80,444399.0,2536.0,True,False,27,naudanliha,beef,hard,0.287109375,No Hint,1
81,449329.0,1213.0,True,False,29,sianliha,pork,hard,0.250390625,No Hint,1
82,452753.0,inf,False,False,39,väsynyt,tired,hard,0.349609375,No Hint,1
83,465072.0,inf,True,False,22,lyhyt,short,easy,0.494140625,No Hint,1
84,471749.0,inf,True,False,43,suuttunut,angry,hard,0.4058593749999999,No Hint,1
85,479480.0,2460.0,True,False,28,kalastaa,fish,hard,0.2875,No Hint,1
86,483886.0,7598.0,True,False,25,rauhoittaa,calm,hard,0.43632812499999996,No Hint,1
87,493451.0,4356.0,True,False,47,päivänkakkara,daisy,hard,0.32421875,No Hint,1
88,500821.0,1443.0,True,False,35,kantapää,heel,hard,0.3613281249999999,No Hint,1
89,504294.0,2637.0,True,False,10,kenkä,shoe,easy,0.35273437500000004,No Hint,1
90,510375.0,2920.0,True,False,16,pieni,small,easy,0.36171875,No Hint,1
91,515481.0,1746.0,True,False,22,lyhyt,short,easy,0.44453125000000004,No Hint,1
92,519707.0,4909.0,True,False,25,rauhoittaa,calm,hard,0.4429687499999999,No Hint,1
93,526836.0,3535.0,True,False,43,suuttunut,angry,hard,0.4078124999999999,No Hint,1
94,535091.0,5408.0,True,False,39,väsynyt,tired,hard,0.375,No Hint,1
95,542750.0,1084.0,True,False,26,kiireinen,busy,hard,0.33710937500000004,No Hint,1
96,546051.0,2160.0,False,False,5,neljä,four,easy,0.29999999999999993,No Hint,1
97,550085.0,2333.0,True,False,24,lapsi,child,easy,0.22499999999999998,No Hint,1
98,554439.0,1087.0,True,False,45,seitsemän,seven,hard,0.2562500000000001,No Hint,1
99,557779.0,6407.0,False,False,15,talo,house,easy,0.29999999999999993,No Hint,1
100,566223.0,1993.0,True,False,25,rauhoittaa,calm,hard,0.44257812499999993,No Hint,1
101,570117.0,1613.0,True,False,47,päivänkakkara,daisy,hard,0.28632812500000004,No Hint,1
102,574147.0,3849.0,True,False,13,pitkä,tall,easy,0.29999999999999993,No Hint,1
103,580669.0,4085.0,True,False,11,kaula,neck,easy,0.3,No Hint,1
104,587061.0,3974.0,True,False,43,suuttunut,angry,hard,0.43242187499999996,No Hint,1
105,594891.0,1975.0,True,False,11,kaula,neck,easy,0.3,No Hint,1
106,599301.0,4860.0,True,False,39,väsynyt,tired,hard,0.39960937500000004,No Hint,1
107,608604.0,8409.0,True,False,27,naudanliha,beef,hard,0.3125,No Hint,1

1,628909.0,3786.0,True,False,21,pilvi,cloud,easy,0.3,Hint,2
2,637833.0,9854.0,True,False,21,pilvi,cloud,easy,0.3,Hint,2
3,650024.0,1278.0,True,False,34,maljakko,vase,hard,0.3,Hint,2
4,656135.0,10390.0,True,False,34,maljakko,vase,hard,0.3,Hint,2
5,668688.0,1800.0,True,False,17,vesi,water,easy,0.3,Hint,2
6,672885.0,4223.0,True,False,30,vasikanliha,veal,hard,0.3,Hint,2
7,680142.0,1077.0,True,False,17,vesi,water,easy,0.3,Hint,2
8,683890.0,6901.0,False,False,30,vasikanliha,veal,hard,0.3,Hint,2
9,692943.0,2901.0,True,False,21,pilvi,cloud,easy,0.347265625,Hint,2
10,698081.0,1681.0,True,False,42,aurinkoinen,sunny,hard,0.3,Hint,2
11,702584.0,3722.0,True,False,34,maljakko,vase,hard,0.349609375,Hint,2
12,708443.0,2347.0,True,False,42,aurinkoinen,sunny,hard,0.3,Hint,2
13,712889.0,4221.0,True,False,36,runoilija,poet,hard,0.3,Hint,2
14,719896.0,2217.0,True,False,23,ylpeä,proud,easy,0.3,Hint,2
15,726325.0,1965.0,True,False,36,runoilija,poet,hard,0.3,Hint,2
16,732413.0,1034.0,True,False,23,ylpeä,proud,easy,0.3,Hint,2
17,735758.0,2234.0,True,False,17,vesi,water,easy,0.27460937500000004,Hint,2
18,740366.0,4143.0,True,False,30,vasikanliha,veal,hard,0.349609375,Hint,2
19,750445.0,1215.0,True,False,21,pilvi,cloud,easy,0.34687500000000004,Hint,2
20,753991.0,1598.0,True,False,34,maljakko,vase,hard,0.34921875,Hint,2
21,757584.0,1636.0,True,False,42,aurinkoinen,sunny,hard,0.250390625,Hint,2
22,761252.0,3621.0,True,False,46,kahdeksan,eight,hard,0.3,Hint,2
23,767365.0,2410.0,True,False,12,vaimo,wife,easy,0.3,Hint,2
24,772730.0,4721.0,True,False,46,kahdeksan,eight,hard,0.3,Hint,2
25,780193.0,1039.0,True,False,12,vaimo,wife,easy,0.3,Hint,2
26,783321.0,3844.0,True,False,36,runoilija,poet,hard,0.349609375,Hint,2
27,792368.0,4153.0,True,False,30,vasikanliha,veal,hard,0.39921874999999996,Hint,2
28,798564.0,inf,True,False,23,ylpeä,proud,easy,0.349609375,Hint,2
29,807157.0,5922.0,True,False,37,hienostelija,snob,hard,0.3,Hint,2
30,816054.0,2630.0,True,False,48,hiekkaranta,beach,hard,0.3,Hint,2
31,821063.0,1590.0,True,False,37,hienostelija,snob,hard,0.3,Hint,2
32,825891.0,923.0,True,False,48,hiekkaranta,beach,hard,0.3,Hint,2
33,830183.0,3455.0,True,False,30,vasikanliha,veal,hard,0.4488281249999999,Hint,2
34,835729.0,1791.0,True,False,46,kahdeksan,eight,hard,0.250390625,Hint,2
35,839686.0,2056.0,True,False,36,runoilija,poet,hard,0.30000000000000004,Hint,2
36,844583.0,906.0,True,False,12,vaimo,wife,easy,0.250390625,Hint,2
37,847609.0,2790.0,True,False,23,ylpeä,proud,easy,0.38749999999999996,Hint,2
38,853503.0,1291.0,True,False,30,vasikanliha,veal,hard,0.44843749999999993,Hint,2
39,857601.0,1092.0,True,False,34,maljakko,vase,hard,0.29960937500000007,Hint,2
40,861000.0,1418.0,True,False,21,pilvi,cloud,easy,0.2972656250000001,Hint,2
41,864825.0,2390.0,True,False,14,kova,hard,easy,0.3,Hint,2
42,869418.0,5651.0,True,False,6,viisi,five,easy,0.3,Hint,2
43,878196.0,1693.0,True,False,14,kova,hard,easy,0.3,Hint,2
44,881925.0,1326.0,True,False,6,viisi,five,easy,0.3,Hint,2
45,886576.0,1977.0,True,False,37,hienostelija,snob,hard,0.250390625,Hint,2
46,891504.0,2712.0,True,False,48,hiekkaranta,beach,hard,0.312109375,Hint,2
47,896495.0,1620.0,True,False,23,ylpeä,proud,easy,0.379296875,Hint,2
48,902036.0,1663.0,True,False,30,vasikanliha,veal,hard,0.4238281249999999,Hint,2
49,906040.0,3200.0,True,False,8,olut,beer,easy,0.3,Hint,2
50,912080.0,3534.0,True,False,18,kolme,three,easy,0.3,Hint,2
51,918787.0,972.0,True,False,8,olut,beer,easy,0.3,Hint,2
52,921684.0,1320.0,True,False,18,kolme,three,easy,0.3,Hint,2
53,925133.0,2364.0,True,False,3,ruma,ugly,easy,0.3,Hint,2
54,937076.0,2084.0,True,False,14,kova,hard,easy,0.25273437499999996,Hint,2
55,940963.0,5300.0,True,False,3,ruma,ugly,easy,0.3,Hint,2
56,948172.0,2181.0,True,False,6,viisi,five,easy,0.255859375,Hint,2
57,952909.0,1831.0,False,False,17,vesi,water,easy,0.32421875,Hint,2
58,961713.0,6593.0,True,False,31,yhdeksän,nine,hard,0.3,Hint,2
59,971979.0,1124.0,True,False,8,olut,beer,easy,0.250390625,Hint,2
60,976246.0,2027.0,True,False,31,yhdeksän,nine,hard,0.3,Hint,2
61,980329.0,1088.0,False,False,18,kolme,three,easy,0.349609375,Hint,2
62,983428.0,2145.0,True,False,48,hiekkaranta,beach,hard,0.2875,Hint,2
63,987668.0,1161.0,True,False,23,ylpeä,proud,easy,0.3296875,Hint,2
64,991029.0,2904.0,True,False,30,vasikanliha,veal,hard,0.45390624999999984,Hint,2
65,996086.0,1981.0,True,False,3,ruma,ugly,easy,0.250390625,Hint,2
66,999992.0,6520.0,True,False,33,vuorovesi,tide,hard,0.3,Hint,2
67,1008910.0,1557.0,True,False,9,lumi,snow,easy,0.3,Hint,2
68,1013464.0,1912.0,True,False,33,vuorovesi,tide,hard,0.3,Hint,2
69,1017296.0,2452.0,True,False,9,lumi,snow,easy,0.3,Hint,2
70,1021678.0,3048.0,True,False,18,kolme,three,easy,0.39921874999999996,Hint,2
