trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
99,488892.0,inf,True,False,23,ylpeä,proud,easy,0.3,Hint,1
100,494132.0,1101.0,False,False,40,sateinen,rainy,hard,0.3,Hint,1
101,497258.0,2506.0,False,False,23,ylpeä,proud,easy,0.3,Hint,1
102,502162.0,1324.0,True,False,40,sateinen,rainy,hard,0.3,Hint,1
103,505770.0,2511.0,False,False,37,hienostelija,snob,hard,0.39921874999999996,Hint,1
104,508409.0,1740.0,True,True,37,hienostelija,snob,hard,0.4488281249999999,Hint,1
105,512329.0,3455.0,False,False,25,rauhoittaa,calm,hard,0.412109375,Hint,1
106,515879.0,1022.0,True,True,25,rauhoittaa,calm,hard,0.40937500000000004,Hint,1
107,519036.0,1218.0,False,False,14,kova,hard,easy,0.4488281249999999,Hint,1
108,520357.0,1152.0,True,True,14,kova,hard,easy,0.49843749999999987,Hint,1
109,523799.0,2381.0,False,False,47,päivänkakkara,daisy,hard,0.6390625,Hint,1
110,526311.0,914.0,True,True,47,päivänkakkara,daisy,hard,0.6144531249999999,Hint,1
111,530770.0,1759.0,True,False,22,lyhyt,short,easy,0.3675781250000001,Hint,1
112,534681.0,inf,False,False,37,hienostelija,snob,hard,0.49843749999999987,Hint,1
113,537559.0,1405.0,True,True,37,hienostelija,snob,hard,0.49882812499999984,Hint,1
114,541050.0,1200.0,False,False,14,kova,hard,easy,0.5230468749999999,Hint,1
115,542357.0,879.0,True,True,14,kova,hard,easy,0.5359374999999998,Hint,1
116,545268.0,1090.0,False,False,33,vuorovesi,tide,hard,0.5039062499999999,Hint,1
117,546465.0,1031.0,True,True,33,vuorovesi,tide,hard,0.5527343749999999,Hint,1
118,549473.0,1326.0,False,False,23,ylpeä,proud,easy,0.349609375,Hint,1
119,552799.0,1360.0,True,False,40,sateinen,rainy,hard,0.250390625,Hint,1
120,556369.0,2201.0,True,False,48,hiekkaranta,beach,hard,0.43671874999999993,Hint,1
121,561037.0,1661.0,True,False,14,kova,hard,easy,0.5285156249999998,Hint,1
122,564671.0,4386.0,False,False,37,hienostelija,snob,hard,0.5484374999999999,Hint,1
123,569221.0,1012.0,True,True,37,hienostelija,snob,hard,0.5480468749999999,Hint,1
124,572237.0,2735.0,True,False,33,vuorovesi,tide,hard,0.5773437499999999,Hint,1
125,576818.0,1504.0,True,False,12,vaimo,wife,easy,0.3,Hint,1
126,580286.0,1003.0,True,False,36,runoilija,poet,hard,0.3,Hint,1
127,583895.0,1975.0,True,False,12,vaimo,wife,easy,0.3,Hint,1
128,587762.0,422.0,True,False,36,runoilija,poet,hard,0.3,Hint,1
129,592027.0,2511.0,True,False,14,kova,hard,easy,0.5414062499999998,Hint,1
130,596491.0,1460.0,False,False,37,hienostelija,snob,hard,0.59765625,Hint,1
131,598121.0,397.0,True,True,37,hienostelija,snob,hard,0.597265625,Hint,1
132,601405.0,1608.0,True,False,33,vuorovesi,tide,hard,0.576953125,Hint,1
133,604833.0,1277.0,False,False,25,rauhoittaa,calm,hard,0.458984375,Hint,1
134,606209.0,748.0,True,True,25,rauhoittaa,calm,hard,0.45859375,Hint,1
135,609301.0,inf,True,False,23,ylpeä,proud,easy,0.39921874999999996,Hint,1
136,614564.0,1951.0,True,False,37,hienostelija,snob,hard,0.596875,Hint,1
137,618516.0,1071.0,True,False,14,kova,hard,easy,0.5347656249999998,Hint,1
138,621573.0,3430.0,True,False,47,päivänkakkara,daisy,hard,0.6640625,Hint,1

1,631937.0,inf,True,False,27,naudanliha,beef,hard,0.3,No Hint,2
2,635589.0,1072.0,True,False,27,naudanliha,beef,hard,0.3,No Hint,2
3,638791.0,1001.0,True,False,28,kalastaa,fish,hard,0.3,No Hint,2
4,641916.0,inf,True,False,28,kalastaa,fish,hard,0.3,No Hint,2
5,646724.0,1540.0,True,False,46,kahdeksan,eight,hard,0.3,No Hint,2
6,650582.0,851.0,True,False,17,vesi,water,easy,0.3,No Hint,2
7,653568.0,1318.0,False,False,46,kahdeksan,eight,hard,0.3,No Hint,2
8,656904.0,1372.0,False,False,17,vesi,water,easy,0.3,No Hint,2
9,661144.0,1302.0,True,False,34,maljakko,vase,hard,0.3,No Hint,2
10,664532.0,970.0,True,False,21,pilvi,cloud,easy,0.3,No Hint,2
11,667790.0,811.0,False,False,34,maljakko,vase,hard,0.3,No Hint,2
12,671613.0,905.0,False,False,21,pilvi,cloud,easy,0.3,No Hint,2
13,674000.0,975.0,True,False,44,sairaanhoitaja,nurse,hard,0.3,No Hint,2
14,677315.0,inf,False,False,27,naudanliha,beef,hard,0.349609375,No Hint,2
15,682128.0,2008.0,False,False,44,sairaanhoitaja,nurse,hard,0.3,No Hint,2
16,686775.0,1648.0,False,False,28,kalastaa,fish,hard,0.349609375,No Hint,2
17,690822.0,1204.0,True,False,5,neljä,four,easy,0.3,No Hint,2
18,695601.0,2278.0,True,False,41,onnellinen,happy,hard,0.3,No Hint,2
19,700055.0,2490.0,True,False,5,neljä,four,easy,0.3,No Hint,2
20,704452.0,4928.0,False,False,41,onnellinen,happy,hard,0.3,No Hint,2
21,711586.0,1073.0,False,False,46,kahdeksan,eight,hard,0.349609375,No Hint,2
22,714820.0,1794.0,False,False,17,vesi,water,easy,0.349609375,No Hint,2
23,718837.0,707.0,False,False,34,maljakko,vase,hard,0.349609375,No Hint,2
24,721844.0,932.0,False,False,27,naudanliha,beef,hard,0.39921874999999996,No Hint,2
25,724980.0,1192.0,False,False,21,pilvi,cloud,easy,0.349609375,No Hint,2
26,728346.0,1696.0,False,False,28,kalastaa,fish,hard,0.39921874999999996,No Hint,2
27,732212.0,1450.0,False,False,44,sairaanhoitaja,nurse,hard,0.349609375,No Hint,2
28,735658.0,1082.0,False,False,15,talo,house,easy,0.3,No Hint,2
29,738217.0,1338.0,False,False,11,kaula,neck,easy,0.3,No Hint,2
30,741032.0,1183.0,False,False,15,talo,house,easy,0.3,No Hint,2
31,744361.0,5273.0,False,False,11,kaula,neck,easy,0.3,No Hint,2
32,752173.0,inf,False,False,5,neljä,four,easy,0.349609375,No Hint,2
33,757798.0,2320.0,False,False,27,naudanliha,beef,hard,0.4488281249999999,No Hint,2
34,762618.0,inf,False,False,46,kahdeksan,eight,hard,0.39921874999999996,No Hint,2
35,769119.0,1038.0,True,False,28,kalastaa,fish,hard,0.398828125,No Hint,2
36,772282.0,1494.0,True,False,17,vesi,water,easy,0.34921875,No Hint,2
37,776323.0,5662.0,False,False,41,onnellinen,happy,hard,0.349609375,No Hint,2
38,784110.0,2101.0,False,False,34,maljakko,vase,hard,0.39921874999999996,No Hint,2
39,788590.0,1190.0,False,False,21,pilvi,cloud,easy,0.39921874999999996,No Hint,2
40,793789.0,1822.0,False,False,27,naudanliha,beef,hard,0.4742187499999999,No Hint,2
41,798143.0,2672.0,False,False,44,sairaanhoitaja,nurse,hard,0.39921874999999996,No Hint,2
42,802855.0,2472.0,False,False,15,talo,house,easy,0.349609375,No Hint,2
43,807291.0,4492.0,True,False,46,kahdeksan,eight,hard,0.4488281249999999,No Hint,2
44,815062.0,3462.0,False,False,11,kaula,neck,easy,0.349609375,No Hint,2
45,821067.0,4705.0,False,False,5,neljä,four,easy,0.39921874999999996,No Hint,2
46,827260.0,1369.0,True,False,27,naudanliha,beef,hard,0.46757812499999996,No Hint,2
47,830855.0,1289.0,True,False,34,maljakko,vase,hard,0.398828125,No Hint,2
48,834192.0,1206.0,True,False,21,pilvi,cloud,easy,0.398828125,No Hint,2
49,837635.0,1453.0,True,False,46,kahdeksan,eight,hard,0.44843749999999993,No Hint,2
50,844800.0,4207.0,True,False,41,onnellinen,happy,hard,0.39921874999999996,No Hint,2
51,851201.0,999.0,True,False,44,sairaanhoitaja,nurse,hard,0.398828125,No Hint,2
52,854439.0,1670.0,True,False,28,kalastaa,fish,hard,0.3984375,No Hint,2
53,858150.0,inf,False,False,15,talo,house,easy,0.39921874999999996,No Hint,2
54,865869.0,1312.0,False,False,5,neljä,four,easy,0.430078125,No Hint,2
55,869236.0,1669.0,False,False,11,kaula,neck,easy,0.39921874999999996,No Hint,2
56,873202.0,1331.0,True,False,27,naudanliha,beef,hard,0.4671875,No Hint,2
57,876604.0,1687.0,True,False,17,vesi,water,easy,0.29960937500000007,No Hint,2
58,880474.0,inf,True,False,41,onnellinen,happy,hard,0.423828125,No Hint,2
59,888590.0,2399.0,False,False,46,kahdeksan,eight,hard,0.45195312499999996,No Hint,2
60,893086.0,1869.0,False,False,15,talo,house,easy,0.44257812499999993,No Hint,2
61,897223.0,1822.0,True,False,34,maljakko,vase,hard,0.3984375,No Hint,2
62,901172.0,inf,True,False,5,neljä,four,easy,0.43281249999999993,No Hint,2
63,906586.0,inf,True,False,11,kaula,neck,easy,0.44257812499999993,No Hint,2
64,915652.0,1042.0,True,False,21,pilvi,cloud,easy,0.3984375,No Hint,2
65,920879.0,1169.0,True,False,44,sairaanhoitaja,nurse,hard,0.3984375,No Hint,2
66,924325.0,2140.0,True,False,15,talo,house,easy,0.44218749999999996,No Hint,2
67,930354.0,1127.0,True,False,41,onnellinen,happy,hard,0.4234375,No Hint,2
68,935018.0,inf,True,False,27,naudanliha,beef,hard,0.5144531250000001,No Hint,2
69,942223.0,3594.0,True,False,11,kaula,neck,easy,0.4429687499999999,No Hint,2
70,947841.0,947.0,True,False,28,kalastaa,fish,hard,0.34882812500000004,No Hint,2
71,950913.0,1331.0,False,False,46,kahdeksan,eight,hard,0.4921875,No Hint,2
72,954358.0,1427.0,True,False,27,naudanliha,beef,hard,0.4648437500000001,No Hint,2
73,957769.0,1798.0,True,False,5,neljä,four,easy,0.43242187499999996,No Hint,2
74,961461.0,1219.0,False,False,19,kello,clock,easy,0.3,No Hint,2
75,965287.0,1072.0,True,False,15,talo,house,easy,0.4175781249999999,No Hint,2
76,969265.0,3393.0,False,False,19,kello,clock,easy,0.3,No Hint,2
77,975018.0,1182.0,True,False,46,kahdeksan,eight,hard,0.491796875,No Hint,2
78,980414.0,1919.0,True,False,34,maljakko,vase,hard,0.34882812500000004,No Hint,2
79,984637.0,1448.0,True,False,11,kaula,neck,easy,0.44179687499999987,No Hint,2
80,988288.0,1280.0,True,False,41,onnellinen,happy,hard,0.398828125,No Hint,2
81,991756.0,1171.0,True,False,21,pilvi,cloud,easy,0.34882812500000004,No Hint,2
82,994999.0,1049.0,True,False,44,sairaanhoitaja,nurse,hard,0.34882812500000004,No Hint,2
83,998853.0,1089.0,True,False,43,suuttunut,angry,hard,0.3,No Hint,2
84,1002470.0,1064.0,True,False,6,viisi,five,easy,0.3,No Hint,2
85,1005496.0,1924.0,True,False,43,suuttunut,angry,hard,0.3,No Hint,2
86,1011637.0,666.0,True,False,6,viisi,five,easy,0.3,No Hint,2
87,1014150.0,1108.0,True,False,46,kahdeksan,eight,hard,0.44218750000000007,No Hint,2
