trial,start_time,rt,correct,hint,fact_id,question,answer,easy_or_hard,alpha,cond,block
109,600604,1352,True,False,24,lapsi,child,easy,0.3,No Hint,1
,,,,,,,,,,,
110,604272,1757,True,False,17,vesi,water,easy,0.3,No Hint,1
,,,,,,,,,,,
111,608536,1790,True,False,10,kenkä,shoe,easy,0.3,No Hint,1
,,,,,,,,,,,
112,612278,1109,True,False,17,vesi,water,easy,0.3,No Hint,1
,,,,,,,,,,,
113,615558,1092,True,False,10,kenkä,shoe,easy,0.3,No Hint,1
,,,,,,,,,,,
114,618580,2435,True,False,37,hienostelija,snob,hard,0.56875,No Hint,1
,,,,,,,,,,,
,,,,,,,,,,,
1,802755,4230,True,False,32,vesisade,rain,hard,0.3,Hint,2
,,,,,,,,,,,
2,811916,1995,True,False,32,vesisade,rain,hard,0.3,Hint,2
,,,,,,,,,,,
3,816008,4043,True,False,44,sairaanhoitaja,nurse,hard,0.3,Hint,2
,,,,,,,,,,,
4,822491,1483,True,False,44,sairaanhoitaja,nurse,hard,0.3,Hint,2
,,,,,,,,,,,
5,826156,2075,True,False,19,kello,clock,easy,0.3,Hint,2
,,,,,,,,,,,
6,830428,2215,True,False,34,maljakko,vase,hard,0.3,Hint,2
,,,,,,,,,,,
7,834671,1251,True,False,19,kello,clock,easy,0.3,Hint,2
,,,,,,,,,,,
8,839107,1846,True,False,34,maljakko,vase,hard,0.3,Hint,2
,,,,,,,,,,,
9,842999,1539,True,False,8,olut,beer,easy,0.3,Hint,2
,,,,,,,,,,,
10,846656,1579,True,False,40,sateinen,rainy,hard,0.3,Hint,2
,,,,,,,,,,,
11,851027,2195,True,False,8,olut,beer,easy,0.3,Hint,2
,,,,,,,,,,,
12,855365,1092,True,False,40,sateinen,rainy,hard,0.3,Hint,2
,,,,,,,,,,,
13,858827,5165,False,False,32,vesisade,rain,hard,0.39921875,Hint,2
,,,,,,,,,,,
14,864219,2651,True,True,32,vesisade,rain,hard,0.4359375,Hint,2
,,,,,,,,,,,
15,869018,2096,True,False,44,sairaanhoitaja,nurse,hard,0.24921875,Hint,2
,,,,,,,,,,,
16,873499,3035,True,False,16,pieni,small,easy,0.3,Hint,2
,,,,,,,,,,,
17,879988,3491,True,False,21,pilvi,cloud,easy,0.3,Hint,2
,,,,,,,,,,,
18,885864,1378,True,False,16,pieni,small,easy,0.3,Hint,2
,,,,,,,,,,,
19,889358,833,True,False,21,pilvi,cloud,easy,0.3,Hint,2
,,,,,,,,,,,
20,893145,1605,True,False,32,vesisade,rain,hard,0.43515625,Hint,2
,,,,,,,,,,,
21,898003,1461,True,False,19,kello,clock,easy,0.20078125,Hint,2
,,,,,,,,,,,
22,901687,3590,False,False,34,maljakko,vase,hard,0.39921875,Hint,2
,,,,,,,,,,,
23,905493,1562,True,True,34,maljakko,vase,hard,0.4046875,Hint,2
,,,,,,,,,,,
24,909119,1084,True,False,8,olut,beer,easy,0.20078125,Hint,2
,,,,,,,,,,,
25,912116,1188,True,False,40,sateinen,rainy,hard,0.20078125,Hint,2
,,,,,,,,,,,
26,915606,4510,False,False,12,vaimo,wife,easy,0.3,Hint,2
,,,,,,,,,,,
27,922328,2237,True,False,28,kalastaa,fish,hard,0.3,Hint,2
,,,,,,,,,,,
28,926583,1452,True,False,12,vaimo,wife,easy,0.3,Hint,2
,,,,,,,,,,,
29,930151,1210,True,False,28,kalastaa,fish,hard,0.3,Hint,2
,,,,,,,,,,,
30,933403,1865,True,False,32,vesisade,rain,hard,0.3734375,Hint,2
,,,,,,,,,,,
31,937934,1116,True,False,16,pieni,small,easy,0.20078125,Hint,2
,,,,,,,,,,,
32,941279,2895,False,False,21,pilvi,cloud,easy,0.39921875,Hint,2
,,,,,,,,,,,
33,945639,2932,True,False,34,maljakko,vase,hard,0.40546875,Hint,2
,,,,,,,,,,,
34,950530,1329,True,False,2,pää,head,easy,0.3,Hint,2
,,,,,,,,,,,
35,954574,1926,True,False,21,pilvi,cloud,easy,0.3984375,Hint,2
,,,,,,,,,,,
36,960124,1623,True,False,2,pää,head,easy,0.3,Hint,2
,,,,,,,,,,,
37,964299,3013,True,False,41,onnellinen,happy,hard,0.3,Hint,2
,,,,,,,,,,,
38,969871,2492,True,False,42,aurinkoinen,sunny,hard,0.3,Hint,2
,,,,,,,,,,,
39,974938,2746,False,False,41,onnellinen,happy,hard,0.3,Hint,2
,,,,,,,,,,,
40,978100,5502,False,True,41,onnellinen,happy,hard,0.39921875,Hint,2
,,,,,,,,,,,
41,987959,2335,False,False,42,aurinkoinen,sunny,hard,0.3,Hint,2
,,,,,,,,,,,
42,990483,3055,False,True,42,aurinkoinen,sunny,hard,0.39921875,Hint,2
,,,,,,,,,,,
43,998896,2791,False,False,28,kalastaa,fish,hard,0.39296875,Hint,2
,,,,,,,,,,,
44,1001854,4618,True,True,28,kalastaa,fish,hard,0.3953125,Hint,2
,,,,,,,,,,,
45,1008606,2967,True,False,12,vaimo,wife,easy,0.31796875,Hint,2
,,,,,,,,,,,
46,1013763,2100,False,False,41,onnellinen,happy,hard,0.4984375,Hint,2
,,,,,,,,,,,
47,1018006,1990,True,False,21,pilvi,cloud,easy,0.36640625,Hint,2
,,,,,,,,,,,
48,1022336,2255,True,False,41,onnellinen,happy,hard,0.52421875,Hint,2
,,,,,,,,,,,
49,1026913,1327,True,False,42,aurinkoinen,sunny,hard,0.3984375,Hint,2
,,,,,,,,,,,
50,1031743,1190,True,False,34,maljakko,vase,hard,0.4046875,Hint,2
,,,,,,,,,,,
51,1034938,1025,True,False,2,pää,head,easy,0.20078125,Hint,2
,,,,,,,,,,,
52,1038007,1650,True,False,41,onnellinen,happy,hard,0.521875,Hint,2
,,,,,,,,,,,
53,1041813,2747,True,False,28,kalastaa,fish,hard,0.39609375,Hint,2
,,,,,,,,,,,
54,1046569,1827,True,False,9,lumi,snow,easy,0.3,Hint,2
,,,,,,,,,,,
55,1050558,1519,True,False,45,seitsemän,seven,hard,0.3,Hint,2
,,,,,,,,,,,
56,1054586,1068,True,False,9,lumi,snow,easy,0.3,Hint,2
,,,,,,,,,,,
57,1058745,812,True,False,45,seitsemän,seven,hard,0.3,Hint,2
,,,,,,,,,,,
58,1061714,2362,True,False,41,onnellinen,happy,hard,0.52109375,Hint,2
,,,,,,,,,,,
59,1066779,887,True,False,42,aurinkoinen,sunny,hard,0.29921875,Hint,2
,,,,,,,,,,,
60,1069787,2045,True,False,33,vuorovesi,tide,hard,0.3,Hint,2
,,,,,,,,,,,
61,1074121,1988,True,False,30,vasikanliha,veal,hard,0.3,Hint,2
,,,,,,,,,,,
62,1078202,3086,True,False,33,vuorovesi,tide,hard,0.3,Hint,2
,,,,,,,,,,,
63,1083466,2096,True,False,30,vasikanliha,veal,hard,0.3,Hint,2
,,,,,,,,,,,
64,1087784,2817,True,False,41,onnellinen,happy,hard,0.521875,Hint,2
,,,,,,,,,,,
65,1093502,2869,False,False,12,vaimo,wife,easy,0.325,Hint,2
,,,,,,,,,,,
66,1096607,1597,True,True,12,vaimo,wife,easy,0.32578125,Hint,2
,,,,,,,,,,,
67,1100418,2835,True,False,34,maljakko,vase,hard,0.40703125,Hint,2
,,,,,,,,,,,
68,1105243,7002,False,False,32,vesisade,rain,hard,0.42265625,Hint,2
,,,,,,,,,,,
69,1114609,2409,True,False,28,kalastaa,fish,hard,0.3953125,Hint,2
,,,,,,,,,,,
70,1119098,1349,True,False,9,lumi,snow,easy,0.20078125,Hint,2
,,,,,,,,,,,
71,1123837,2771,True,False,41,onnellinen,happy,hard,0.52265625,Hint,2
,,,,,,,,,,,
72,1129724,1035,True,False,45,seitsemän,seven,hard,0.20078125,Hint,2
,,,,,,,,,,,
73,1132907,4362,True,False,33,vuorovesi,tide,hard,0.39921875,Hint,2
,,,,,,,,,,,
74,1139376,4379,False,False,32,vesisade,rain,hard,0.446875,Hint,2
,,,,,,,,,,,
75,1145805,3561,True,False,30,vasikanliha,veal,hard,0.38671875,Hint,2
,,,,,,,,,,,
76,1152004,1606,True,False,33,vuorovesi,tide,hard,0.3984375,Hint,2
,,,,,,,,,,,
77,1155615,1931,True,False,21,pilvi,cloud,easy,0.3296875,Hint,2
,,,,,,,,,,,
78,1159807,1193,True,False,41,onnellinen,happy,hard,0.5203125,Hint,2
,,,,,,,,,,,
79,1163055,4227,True,False,30,vasikanliha,veal,hard,0.390625,Hint,2
,,,,,,,,,,,
80,1169259,1747,False,False,44,sairaanhoitaja,nurse,hard,0.2984375,Hint,2
,,,,,,,,,,,
81,1171194,4407,False,True,44,sairaanhoitaja,nurse,hard,0.32265625,Hint,2
,,,,,,,,,,,
82,1180306,6844,True,False,32,vesisade,rain,hard,0.45078125,Hint,2
,,,,,,,,,,,
83,1189114,1173,True,False,34,maljakko,vase,hard,0.365625,Hint,2
,,,,,,,,,,,
84,1192193,3640,True,False,28,kalastaa,fish,hard,0.39609375,Hint,2
,,,,,,,,,,,
85,1199084,1784,True,False,41,onnellinen,happy,hard,0.51953125,Hint,2
,,,,,,,,,,,
86,1203101,5324,True,False,33,vuorovesi,tide,hard,0.42421875,Hint,2
,,,,,,,,,,,
87,1210395,11264,True,False,30,vasikanliha,veal,hard,0.39140625,Hint,2
,,,,,,,,,,,
88,1223687,2147,True,False,6,viisi,five,easy,0.3,Hint,2
,,,,,,,,,,,
89,1227885,1915,True,False,7,hyvä,good,easy,0.3,Hint,2
,,,,,,,,,,,
90,1231951,1404,True,False,6,viisi,five,easy,0.3,Hint,2
,,,,,,,,,,,
91,1235371,989,True,False,7,hyvä,good,easy,0.3,Hint,2
,,,,,,,,,,,
92,1238643,1525,True,False,41,onnellinen,happy,hard,0.440625,Hint,2
,,,,,,,,,,,
93,1242154,1901,True,False,32,vesisade,rain,hard,0.45,Hint,2
,,,,,,,,,,,
94,1246054,1366,True,False,33,vuorovesi,tide,hard,0.4171875,Hint,2
,,,,,,,,,,,
95,1249547,2629,True,False,29,sianliha,pork,hard,0.3,Hint,2
,,,,,,,,,,,
96,1255984,2686,True,False,22,lyhyt,short,easy,0.3,Hint,2
,,,,,,,,,,,
97,1260762,1987,True,False,29,sianliha,pork,hard,0.3,Hint,2
,,,,,,,,,,,
98,1265024,1102,True,False,22,lyhyt,short,easy,0.3,Hint,2
,,,,,,,,,,,
99,1270384,4271,False,False,44,sairaanhoitaja,nurse,hard,0.328125,Hint,2
,,,,,,,,,,,
100,1274858,1215,True,True,44,sairaanhoitaja,nurse,hard,0.32890625,Hint,2
,,,,,,,,,,,
101,1278520,6653,True,False,30,vasikanliha,veal,hard,0.490625,Hint,2
,,,,,,,,,,,
102,1287190,1328,True,False,6,viisi,five,easy,0.20078125,Hint,2
,,,,,,,,,,,
103,1291807,2123,True,False,30,vasikanliha,veal,hard,0.48984375,Hint,2
,,,,,,,,,,,
104,1295882,3097,True,False,7,hyvä,good,easy,0.34921875,Hint,2
,,,,,,,,,,,
105,1300977,2416,True,False,28,kalastaa,fish,hard,0.390625,Hint,2
,,,,,,,,,,,
106,1305463,8134,False,False,12,vaimo,wife,easy,0.375,Hint,2
,,,,,,,,,,,
107,1313780,1629,True,True,12,vaimo,wife,easy,0.39921875,Hint,2
,,,,,,,,,,,
108,1317598,3739,True,False,30,vasikanliha,veal,hard,0.5078125,Hint,2
,,,,,,,,,,,
109,1323275,3614,False,False,29,sianliha,pork,hard,0.39921875,Hint,2
,,,,,,,,,,,
110,1327087,1559,True,True,29,sianliha,pork,hard,0.4046875,Hint,2
,,,,,,,,,,,
111,1330751,1218,False,False,22,lyhyt,short,easy,0.39921875,Hint,2
,,,,,,,,,,,
112,1334101,1253,True,False,33,vuorovesi,tide,hard,0.31796875,Hint,2
,,,,,,,,,,,
113,1337441,1655,True,False,32,vesisade,rain,hard,0.44921875,Hint,2
,,,,,,,,,,,
114,1342238,1950,True,False,7,hyvä,good,easy,0.3,Hint,2
,,,,,,,,,,,
115,1346268,1476,True,False,22,lyhyt,short,easy,0.3984375,Hint,2
,,,,,,,,,,,
116,1349936,1458,True,False,30,vasikanliha,veal,hard,0.49609375,Hint,2
,,,,,,,,,,,
117,1353387,2695,True,False,26,kiireinen,busy,hard,0.3,Hint,2
,,,,,,,,,,,
118,1358080,2275,True,False,3,ruma,ugly,easy,0.3,Hint,2
,,,,,,,,,,,
119,1362843,1953,True,False,26,kiireinen,busy,hard,0.3,Hint,2
,,,,,,,,,,,
120,1367327,1116,True,False,3,ruma,ugly,easy,0.3,Hint,2
,,,,,,,,,,,
121,1371058,3952,False,False,29,sianliha,pork,hard,0.40859375,Hint,2
,,,,,,,,,,,
122,1375211,1312,True,True,29,sianliha,pork,hard,0.409375,Hint,2
,,,,,,,,,,,
123,1378961,4530,True,False,12,vaimo,wife,easy,0.4109375,Hint,2
,,,,,,,,,,,
124,1386844,1117,True,False,22,lyhyt,short,easy,0.29921875,Hint,2
,,,,,,,,,,,
125,1390011,3642,False,False,30,vasikanliha,veal,hard,0.496875,Hint,2
,,,,,,,,,,,
126,1395879,1603,True,False,14,kova,hard,easy,0.3,Hint,2
,,,,,,,,,,,
127,1399468,1345,True,False,42,aurinkoinen,sunny,hard,0.2,Hint,2
